1.59989 0 0 0 0 0
1.46392 1 0 0 0 0
-0.873578 0 1 0 0 0
-0.00577801 0 0 1 0 0
0.197025 0 0 0 1 0
-0.016114 0 0 0 0 1
0.388598 2 0 0 0 0
0.667893 1 1 0 0 0
-0.313237 0 2 0 0 0
-0.287423 1 0 1 0 0
0.260987 0 1 1 0 0
0.525193 0 0 2 0 0
0.254617 1 0 0 1 0
-0.556162 0 1 0 1 0
-0.0250029 0 0 1 1 0
-0.317958 0 0 0 2 0
0.200525 1 0 0 0 1
-0.316793 0 1 0 0 1
-0.202948 0 0 1 0 1
-0.335415 0 0 0 1 1
0.18708 0 0 0 0 2
-0.311756 3 0 0 0 0
-0.0401137 2 1 0 0 0
0.113804 1 2 0 0 0
-0.113463 0 3 0 0 0
-0.735694 2 0 1 0 0
-0.234961 1 1 1 0 0
0.485232 0 2 1 0 0
0.0709821 1 0 2 0 0
0.101303 0 1 2 0 0
-0.481441 0 0 3 0 0
-0.6409 2 0 0 1 0
0.443764 1 1 0 1 0
0.127534 0 2 0 1 0
-0.311509 1 0 1 1 0
0.559385 0 1 1 1 0
-0.18458 0 0 2 1 0
-0.307462 1 0 0 2 0
0.720714 0 1 0 2 0
-0.116051 0 0 1 2 0
0.101604 0 0 0 3 0
-0.0340989 2 0 0 0 1
0.207118 1 1 0 0 1
-0.145241 0 2 0 0 1
0.103263 1 0 1 0 1
-0.105076 0 1 1 0 1
0.349659 0 0 2 0 1
0.0446068 1 0 0 1 1
0.041048 0 1 0 1 1
0.155883 0 0 1 1 1
0.300639 0 0 0 2 1
0.0374258 1 0 0 0 2
0.0526357 0 1 0 0 2
-0.337774 0 0 1 0 2
-0.0485353 0 0 0 1 2
-0.0863157 0 0 0 0 3
0.400681 4 0 0 0 0
-0.0904636 3 1 0 0 0
-0.169652 2 2 0 0 0
-0.0382778 1 3 0 0 0
0.112626 0 4 0 0 0
0.249543 3 0 1 0 0
-0.150445 2 1 1 0 0
-0.204365 1 2 1 0 0
-0.00805099 0 3 1 0 0
0.079754 2 0 2 0 0
